university_name,subject,duration,tuition_fees,application_fees,exams_accepted,university_type,location,country,year_of_establish,university_website,IELTS,TOEFL,PTE,GRE,GMAT,SAT
UNIVERSITY OF VERMONT,N/A,N/A,N/A,N/A,N/A,Public,"Burlington, VT 05405, Vermont",USA,1791,  http://www.uvm.edu/,No,No,No,No,No,No
UNIVERSITY OF VERMONT,N/A,N/A,N/A,N/A,N/A,Public,"Burlington, VT 05405, Vermont",USA,1791,  http://www.uvm.edu/,No,No,No,No,No,No
UNIVERSITY OF VERMONT,N/A,N/A,N/A,N/A,N/A,Public,"Burlington, VT 05405, Vermont",USA,1791,  http://www.uvm.edu/,No,No,No,No,No,No
UNIVERSITY OF WYOMING,Master of Science in Electrical and Computer Eng...,24 Months,USD 12360,,"IELTS , TOEFL",Private,"1000 E University Ave, Laramie, WY 82071, USA, Wyoming",USA,1886,  http://uwyo.edu,Yes,Yes,No,No,No,No
UNIVERSITY OF WYOMING,Bachelors In Finance,4 Year,USD 14880,,"IELTS , TOEFL",Private,"1000 E University Ave, Laramie, WY 82071, USA, Wyoming",USA,1886,  http://uwyo.edu,Yes,Yes,No,No,No,No
UNIVERSITY OF WYOMING,Bachelor of Science in Electrical Engineering,4 Year,USD 15872,,"IELTS , TOEFL",Private,"1000 E University Ave, Laramie, WY 82071, USA, Wyoming",USA,1886,  http://uwyo.edu,Yes,Yes,No,No,No,No
UNIVERSITY OF WYOMING,Master of Business Administration,16 Month,USD 33311,,"IELTS , TOEFL",Private,"1000 E University Ave, Laramie, WY 82071, USA, Wyoming",USA,1886,  http://uwyo.edu,Yes,Yes,No,No,No,No
UNIVERSITY OF WYOMING,N/A,N/A,N/A,N/A,N/A,Private,"1000 E University Ave, Laramie, WY 82071, USA, Wyoming",USA,1886,  http://uwyo.edu,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Master in Sustainable Environmental Management,1 Year,CAD 13850,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Master of Business Administration,1 Year,CAD 54854,,"IELTS , TOEFL , PTE",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,Yes,No,No,No
UNIVERSITY OF SASKATCHEWAN,Master in Public Administration,2 Year,"CAD 29,914",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,MEng Civil Engineering,2 Year,"CAD 11,097",,"IELTS , TOEFL , PTE",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,Yes,No,No,No
UNIVERSITY OF SASKATCHEWAN,Master of Science in Biostatistics,2 Year,CAD 6536,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.A. in Music,2 Year,"CAD 11,097",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Master of Arts in Sociology,2 Year,"CAD 11,097",90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.A economics,2 Year,CAD 11097,,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.A. in Psychology,2 Year,"CAD 11,097",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Eng. in Mechanical Engineering,2 Year,"CAD 11,097",90 CAD,"IELTS , TOEFL , PTE",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,Yes,No,No,No
UNIVERSITY OF SASKATCHEWAN,MA Geography,2 Year,CAD 6536,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Master of Public Administration,2 Year,CAD 29915,,IELTS,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,MSc - Physiology,2 Year,CAD 6536,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.E. Chemical Engineering,2 Year,"CAD 11,097",90 CAD,"IELTS , TOEFL , PTE",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,Yes,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc. in Biochemistry,2 Year,CAD 6536,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc in Biology,2 Year,CAD 6536,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,MA in Political Studies,2 Year,"CAD 11,097",90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.A. in Anthropology,2 Year,CAD 7398,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc. in Applied Microbiology,2 Year,"CAD 5,048",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc. in Geological Sciences,2 Year,CAD 6536,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc. in Pharmacy,2 Year,"CAD 5,048",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Diploma in Agronomy,2 Year,CAD 17507,,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,MSc in Civil Engineering,2 Year,"CAD 11,097",,"IELTS , TOEFL , PTE",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,Yes,No,No,No
UNIVERSITY OF SASKATCHEWAN,MFA in Studio Art,2 Year,CAD 11097,,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc. in BioMedical Engineering,2 Year,"CAD 11,097",90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,MA in English,2 Year,"CAD 11,097",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.A. in Philosophy,2 Year,"CAD 11,097",90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Diploma in Agribusiness,2 Year,"CAD 31,996",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc. in Agricultural Economics,2 Year,"CAD 8,096.13",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Diploma in Business Administration,2 Year,CAD 18500,,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Master of Nursing,2 Year,CAD 6731,,"IELTS , TOEFL , PTE",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,Yes,No,No,No
UNIVERSITY OF SASKATCHEWAN,MSc in Finance,2 Year,"CAD 8,096.13",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Master of Professional Accounting,2 Year,"CAD 67,500",90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc. in Health Sciences,2 Year,"CAD 6,476",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,MSc in Marketing,2 Year,"CAD 4,525",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Master in Public Health Program,2 Year,"CAD 20,924",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Msc in Veterinary Biomedical Sciences,2 Year,CAD 6536,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc. in Biological Engineering,2 Year,"CAD 11,097",90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,MA in History,2 Year,"CAD 11,097",90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M. Sc. Computer Science,2 Year,"CAD 11,097",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Diploma in Computer Science,2 Year,"CAD 11,097",,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,M.Sc. in Physics and Engineering Physics,2 Year,"CAD 11,097",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Education in Technical Vocational Ed...,3 Year,"CAD 31,488",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Law and Political Science,3 Year,CAD 3011,,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Biochemistry,3 Year,CAD 17327,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Juris Doctor,3 Year,"CAD 71,102",,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,BA in Psychology,3 Year,CAD 31983,,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Microbiology and Immunolo...,4 Year,"CAD 23,566",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Horticulture Science,4 Year,"CAD 23,119",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Statistics,4 Year,"CAD 23,566",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Resource Science,4 Year,"CAD 23,119",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.E in Engineering Physics,4 Year,"CAD 45,419",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Nutrition,4 Year,"CAD 25,610",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Toxicology,4 Year,"CAD 23,566",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Applied Mathematics,4 Year,"CAD 23,566",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Resource Economics and Po...,4 Year,"CAD 23,119",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Agriculture Economics,4 Year,"CAD 13,793",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Agribusiness,4 Year,"CAD 23,119",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Bioinformatics,4 Year,"CAD 23,566",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.Sc. in Geology,4 Year,"CAD 31,983",,"TOEFL , IELTS",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.E in Mechanical Engineering,4 Year,"CAD 45,419",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,BEng Environmental Engineering,4 Year,"CAD 45,419",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,BEng Civil Engineering,4 Year,"CAD 45,419",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,BE Computer Engineering,4 Year,"CAD 45,419",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.E.Electrical Engineering,4 Year,"CAD 45,419",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,BEng in Chemical Engineering,4 Year,"CAD 45,419",,"IELTS , TOEFL , PTE",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,Yes,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.Sc. in Nursing,4 Year,"CAD 28,451",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Animal Sciences,4 Year,"CAD 23,119",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelors of Engineering in Electrical Engineeri...,4 Year,"CAD 45,419",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Physiology and Pharmacolo...,4 Year,"CAD 23,566",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.sc in Computer Science,4 Year,"CAD 31,983",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.Sc Mathematics,4 Year,"CAD 23,566",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Environmental Biology,4 Year,CAD 17327,,"TOEFL , IELTS",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,BA - Indigenous Studies,4 Year,CAD 30480,,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Religion and Culture (BA),4 Year,"CAD 30,480",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Arts in Political Studies,4 Year,"CAD 30,480",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Archaeology BSc,4 Year,CAD 43414.52,,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,BA in History,4 Year,"CAD 30,480",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Arts in Music,4 Year,"CAD 30,480",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.A. in History,4 Year,"CAD 30,480",,"TOEFL , IELTS",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.A. in Philosophy,4 Year,"CAD 30,480",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Arts in Linguistics,4 Year,"CAD 30,480",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.A. in Sociology,4 Year,CAD 17327,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,BSc Computer Science,4 Year,"CAD 31,983",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Commerce in Operations Management,4 Year,CAD 20876,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.Com in Finance,4 Year,"CAD 26,578",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,BS Agribusiness,4 Year,CAD 17507,,"TOEFL , IELTS",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.com in Human Resources,4 Year,"CAD 26,578",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.Com in Management,4 Year,"CAD 36,826",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Commerce Accounting,4 Year,"CAD 36,826",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.A in Drama,4 Year,CAD 30480,,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,B.A. in Economics,4 Year,CAD 30480,,"TOEFL , IELTS",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Arts - Sociology (Major),4 Year,"CAD 30,480",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Physics,4 Year,"CAD 23,566",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Psychology,4 Year,"CAD 23,566",,"IELTS , TOEFL",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science in Chemistry,4 Year,CAD 17327,90 CAD,,Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,No,No,No,No,No,No
UNIVERSITY OF SASKATCHEWAN,Bachelor of Science - Biochemistry,4 Year,"CAD 23,566",,"TOEFL , IELTS",Public,"First Nations Way, Regina, SK S4S 7K2, Canada, Saskatchewan",Canada,1907,  http://www.usask.ca/,Yes,Yes,No,No,No,No
