university_name,subject,university_type,location,country,year_of_establish,IELTS,TOEFL,PTE,GRE,GMAT,SAT,tuition_fees_usd,duration_months
COLUMBIA UNIVERSITY,B.S. in Civil Engineering,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754.0,1,1,0,0,0,1,52478.0,48.0
COLUMBIA UNIVERSITY,B.S. in Chemical Engineering,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754.0,1,1,0,0,0,1,52478.0,48.0
COLUMBIA UNIVERSITY,B.S. in Mechanical Engineering,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754.0,1,1,0,0,0,1,52478.0,48.0
COLUMBIA UNIVERSITY,B.S. in Computer Science,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754.0,1,1,0,0,0,1,54504.0,48.0
COLUMBIA UNIVERSITY,B.S. in Electrical Engineering,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754.0,1,1,0,0,0,1,52478.0,48.0
COLUMBIA UNIVERSITY,Bachelor of Architecture,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754.0,1,1,0,0,0,1,52478.0,48.0
COLUMBIA UNIVERSITY,BS in Applied Physics,Private,"116th St & Broadway, New York, NY 10027, USA, New York",USA,1754.0,1,1,0,0,0,1,52478.0,48.0
UNIVERSITY OF CHICAGO,Master in Business Administration (MBA),Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,1,1,1,0,72000.0,21.0
UNIVERSITY OF CHICAGO,Executive MBA,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,1,1,0,108000.0,21.0
UNIVERSITY OF CHICAGO,Master of Science in Health Studies for Clinical...,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,1,0,0,48780.0,12.0
UNIVERSITY OF CHICAGO,Master of Science in Analytics,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,0,0,0,50700.0,12.0
UNIVERSITY OF CHICAGO,Master of Science (MSc) in Financial Mathematics,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,0,0,1,0,0,56304.0,12.0
UNIVERSITY OF CHICAGO,M.S. in Statistics,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,1,0,0,51192.0,12.0
UNIVERSITY OF CHICAGO,Master of Arts in Humanities,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,1,0,0,53600.0,12.0
UNIVERSITY OF CHICAGO,Master of Laws (LLM),Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,0,0,0,54462.0,12.0
UNIVERSITY OF CHICAGO,Master of Fine Arts in Visual Arts,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,0,0,0,60300.0,24.0
UNIVERSITY OF CHICAGO,Master of Science in Computational Analysis and ...,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,1,1,0,52200.0,24.0
UNIVERSITY OF CHICAGO,MS in Computer Science,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,0,0,0,0,0,0,55413.0,9.0
UNIVERSITY OF CHICAGO,Master of Science in Physical Sciences,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,1,0,0,56304.0,9.0
UNIVERSITY OF CHICAGO,BSc in Computer Science,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,0,0,0,1,57642.0,48.0
UNIVERSITY OF CHICAGO,BA/BS in Chemistry,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,1,0,0,1,50997.0,48.0
UNIVERSITY OF CHICAGO,BA in Cinema and Media Studies,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,1,0,0,1,57642.0,48.0
UNIVERSITY OF CHICAGO,BA in Theater and Performance Studies,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,1,0,0,1,57642.0,48.0
UNIVERSITY OF CHICAGO,B.S. in Biological Chemistry,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,1,0,0,1,50997.0,48.0
UNIVERSITY OF CHICAGO,Bachelor of Arts in Music,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,1,0,0,1,57642.0,48.0
UNIVERSITY OF CHICAGO,Bachelor of Arts in Biological Sciences,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,1,0,0,1,50997.0,48.0
UNIVERSITY OF CHICAGO,Bachelor of Arts in Visual Arts,Private,"5807 S Woodlawn Ave, Chicago, IL 60637, USA, Illinois",USA,1890.0,1,1,1,0,0,1,57642.0,48.0
UNIVERSITY OF PENNSYLVANIA,Master of Business Administration,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,0,1,1,1,1,0,76580.0,20.0
UNIVERSITY OF PENNSYLVANIA,M.S.Ed. in Education Policy,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,1,0,0,68836.0,12.0
UNIVERSITY OF PENNSYLVANIA,LLM,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,0,55300.0,12.0
UNIVERSITY OF PENNSYLVANIA,M.S.Ed. in Counseling and Mental Health Services,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,59200.0,12.0
UNIVERSITY OF PENNSYLVANIA,M.sc in Engineering in Electrical Engineering,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,1,0,0,31450.0,24.0
UNIVERSITY OF PENNSYLVANIA,M.S.Ed. in Language and Literacy,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,1,0,0,50192.0,24.0
UNIVERSITY OF PENNSYLVANIA,Master of Chemical Sciences,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,1,0,0,28510.0,24.0
UNIVERSITY OF PENNSYLVANIA,Master of Science in Engineering in Computer &am...,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,1,0,0,31450.0,24.0
UNIVERSITY OF PENNSYLVANIA,Master of Dental Medicine(Endodontics),Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,0,1,0,0,0,0,77559.0,24.0
UNIVERSITY OF PENNSYLVANIA,M.sc in Engineering in Materials Science and Eng...,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,1,0,0,31450.0,24.0
UNIVERSITY OF PENNSYLVANIA,JD Program,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,0,0,0,0,0,56916.0,36.0
UNIVERSITY OF PENNSYLVANIA,BSE in Systems Science and Engineering,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,0,0,0,0,0,0,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,BSE in Bioengineering,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,Doctor of Dental Medicine (DMD),Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,0,1,0,0,0,1,70864.0,48.0
UNIVERSITY OF PENNSYLVANIA,BSE in Mechanical Engineering and Applied Mechan...,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,Bachelor of Science in Electrical Engineering,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,Bachelor of Science in Computer Engineering,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,BA in Chemistry,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,BS in Economics (Behavioral Economics),Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,Bachelor of Arts in Major Architecture,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,0,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,B.Sc in Economics,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,51464.0,48.0
UNIVERSITY OF PENNSYLVANIA,Bachelor of Arts in Communication,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,BSE in Computer Science,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,47416.0,48.0
UNIVERSITY OF PENNSYLVANIA,B.Sc. in Nursing,Private,"3701 Chestnut Street,Suite 1W Philadelphia, Pennsylvania 19104, Pennsylvania",USA,1740.0,1,1,0,0,0,1,47668.0,48.0
CASE WESTERN RESERVE UNIVERSITY,Master of Science in Mechanical Engineering,Private,"10900 Euclid Ave, Cleveland, OH 44106, USA, Ohio",USA,1826.0,1,1,0,1,0,0,42576.0,12.0
CASE WESTERN RESERVE UNIVERSITY,Master of Business Administration (MBA),Private,"10900 Euclid Ave, Cleveland, OH 44106, USA, Ohio",USA,1826.0,1,1,0,1,1,0,38250.0,24.0
CASE WESTERN RESERVE UNIVERSITY,Bachelor of Science in Biomedical Engineering,Private,"10900 Euclid Ave, Cleveland, OH 44106, USA, Ohio",USA,1826.0,1,1,1,0,0,1,45592.0,48.0
CASE WESTERN RESERVE UNIVERSITY,Bachelor of Science in Management,Private,"10900 Euclid Ave, Cleveland, OH 44106, USA, Ohio",USA,1826.0,1,1,1,0,0,1,45592.0,48.0
TEXAS A&M UNIVERSITY,Master in Accounting,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,0,0,0,0,11751.0,12.0
TEXAS A&M UNIVERSITY,Master of Science in Electrical Engineering,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,1,0,0,35419.0,12.0
TEXAS A&M UNIVERSITY,M. Sc. (Psychology),Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,0,1,0,0,12778.0,60.0
TEXAS A&M UNIVERSITY,Masters of Science in Industrial Engineering,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,0,1,0,0,35419.0,18.0
TEXAS A&M UNIVERSITY,Master of Science in Computer Engineering,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,0,0,0,0,32780.0,18.0
TEXAS A&M UNIVERSITY,Master of Science in Civil Engineering,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,0,1,0,0,32780.0,18.0
TEXAS A&M UNIVERSITY,Master of Science in Human Resource Management,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,0,1,1,0,39751.0,18.0
TEXAS A&M UNIVERSITY,Master of Science in Social Psychology,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,1,0,0,35234.0,24.0
TEXAS A&M UNIVERSITY,Master of Arts in Communication,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,0,0,0,0,11661.0,24.0
TEXAS A&M UNIVERSITY,Master of Arts in History,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,0,0,0,0,9717.0,24.0
TEXAS A&M UNIVERSITY,M.A. in Psychology,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,0,0,0,0,13605.0,24.0
TEXAS A&M UNIVERSITY,Masters in Public Policy and Administration,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,1,0,0,35234.0,24.0
TEXAS A&M UNIVERSITY,B.S. in Biology,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,0,0,1,30608.0,48.0
TEXAS A&M UNIVERSITY,Bachelor of Science in Computer Science,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,0,0,1,14715.0,48.0
TEXAS A&M UNIVERSITY,Bachelor of Business Administration in Managemen...,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,0,0,1,31516.0,48.0
TEXAS A&M UNIVERSITY,Bachelor of Science in Mechanical Engineering,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,0,0,1,32208.0,48.0
TEXAS A&M UNIVERSITY,Master of Science in Finance,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,1,1,0,51351.0,10.0
TEXAS A&M UNIVERSITY,Master of Science in Business,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,1,1,0,47351.0,10.0
TEXAS A&M UNIVERSITY,Master of Business Administration,Public,"400 Bizzell St, College Station, TX 77843, USA, Texas",USA,1876.0,1,1,1,1,1,0,51351.0,16.0
UNIVERSITY OF ARIZONA,MS Aerospace Engineering,Private,"Tucson, AZ 85721, USA , Arizona",USA,1885.0,1,1,0,1,0,0,32149.0,24.0
UNIVERSITY OF ARIZONA,Full Time MBA,Private,"Tucson, AZ 85721, USA , Arizona",USA,1885.0,1,1,1,0,1,0,42398.0,24.0
UNIVERSITY OF ARIZONA,Bachelors In Finance,Private,"Tucson, AZ 85721, USA , Arizona",USA,1885.0,1,1,1,0,0,1,35000.0,48.0
UNIVERSITY OF ARIZONA,Bachelor of Science in Information Sciences,Private,"Tucson, AZ 85721, USA , Arizona",USA,1885.0,1,1,1,0,0,1,35000.0,48.0
UNIVERSITY OF ARIZONA,BA in Early Childhood Education,Private,"Tucson, AZ 85721, USA , Arizona",USA,1885.0,1,1,1,0,0,1,35000.0,48.0
UNIVERSITY OF ARIZONA,BS in Chemical Engineering,Private,"Tucson, AZ 85721, USA , Arizona",USA,1885.0,1,1,0,0,0,1,35000.0,48.0
UNIVERSITY OF ARIZONA,BS Engineering Management,Private,"Tucson, AZ 85721, USA , Arizona",USA,1885.0,1,1,1,0,0,1,35000.0,48.0
UNIVERSITY OF ARIZONA,BS In Nursing,Private,"Tucson, AZ 85721, USA , Arizona",USA,1885.0,0,1,0,0,0,0,32600.0,48.0
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",Masters in Applied Economics and Finance,Public,"1156 High St, Santa Cruz, CA 95064, USA, California",USA,1965.0,1,1,0,0,0,0,31466.0,12.0
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",B.A. in Psychology,Public,"1156 High St, Santa Cruz, CA 95064, USA, California",USA,1965.0,1,1,0,0,0,0,40197.0,48.0
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",BS Biology,Public,"1156 High St, Santa Cruz, CA 95064, USA, California",USA,1965.0,1,1,0,0,0,0,40197.0,48.0
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",Bachelor of Science in Computer Engineering,Public,"1156 High St, Santa Cruz, CA 95064, USA, California",USA,1965.0,1,1,0,0,0,0,40197.0,48.0
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",B.S. Computer Science,Public,"1156 High St, Santa Cruz, CA 95064, USA, California",USA,1965.0,1,1,0,0,0,0,40197.0,48.0
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",Bachelor of Science in Electrical Engineering,Public,"1156 High St, Santa Cruz, CA 95064, USA, California",USA,1965.0,1,1,0,0,0,0,40197.0,48.0
UNIVERSITY OF ALABAMA,MS Finance,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,1,1,0,26950.0,12.0
UNIVERSITY OF ALABAMA,Master of Science in Aerospace Engineering,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,1,0,0,26950.0,12.0
UNIVERSITY OF ALABAMA,Master of Accountancy,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,1,1,0,26950.0,12.0
UNIVERSITY OF ALABAMA,Master of Science (MSc) in Civil Engineering,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,1,0,0,26950.0,12.0
UNIVERSITY OF ALABAMA,Master of Science in Electrical Engineering,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,0,0,0,26950.0,12.0
UNIVERSITY OF ALABAMA,Master in Business Administration (MBA),Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,1,1,0,23950.0,24.0
UNIVERSITY OF ALABAMA,Master of Science (MSc) in Mechanical Engineerin...,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,1,0,0,26950.0,24.0
UNIVERSITY OF ALABAMA,Master of Science in Computer Science,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,1,0,0,26950.0,24.0
UNIVERSITY OF ALABAMA,MS Marketing,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,1,1,0,26950.0,9.0
UNIVERSITY OF ALABAMA,Bachelor of Science in Electrical Engineering,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,0,0,0,26950.0,48.0
UNIVERSITY OF ALABAMA,Bachelor of Science in Computer Science,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,0,0,0,26950.0,48.0
UNIVERSITY OF ALABAMA,Bachelor of Science (BSc) in Mechanical Engineer...,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,0,0,0,26950.0,48.0
UNIVERSITY OF ALABAMA,Bachelor of Science (BSc) in Civil Engineering,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,0,0,0,26950.0,48.0
UNIVERSITY OF ALABAMA,Bachelors of Science in Metallurgical Engineerin...,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,0,0,0,26950.0,48.0
UNIVERSITY OF ALABAMA,Bachelor of Science in Aerospace Engineering,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,0,0,0,26950.0,48.0
UNIVERSITY OF ALABAMA,Bachelor in Management,Public,"Tuscaloosa, AL 35487, USA, Alabama",USA,1831.0,1,1,1,0,0,0,26950.0,48.0
TUFTS UNIVERSITY,Engineering Management M Sc,Private,"419 Boston Ave, Medford, MA 02155, USA, Massachusetts",USA,1852.0,1,1,0,0,0,0,26400.0,21.0
TUFTS UNIVERSITY,Master of Science in Mechanical Engineering,Private,"419 Boston Ave, Medford, MA 02155, USA, Massachusetts",USA,1852.0,1,1,0,1,0,0,50520.0,12.0
TUFTS UNIVERSITY,Master of Science in Electrical Engineering,Private,"419 Boston Ave, Medford, MA 02155, USA, Massachusetts",USA,1852.0,1,1,0,1,0,0,50520.0,12.0
TUFTS UNIVERSITY,Master of International Business,Private,"419 Boston Ave, Medford, MA 02155, USA, Massachusetts",USA,1852.0,1,1,1,0,1,0,52952.0,24.0
TUFTS UNIVERSITY,Doctor of Medicine (MD),Private,"419 Boston Ave, Medford, MA 02155, USA, Massachusetts",USA,1852.0,1,0,0,0,0,0,58346.0,48.0
TUFTS UNIVERSITY,Bachelor of Science in Engineering with Architec...,Private,"419 Boston Ave, Medford, MA 02155, USA, Massachusetts",USA,1852.0,1,1,1,0,0,1,53152.0,48.0
TUFTS UNIVERSITY,Bachelor of Science in Biomedical Engineering,Private,"419 Boston Ave, Medford, MA 02155, USA, Massachusetts",USA,1852.0,1,1,1,0,0,1,53152.0,48.0
UNIVERSITY OF MIAMI,Full Time MBA,Private,"1320 South Dixie Highway, Coral Gables, FL 33146, Florida",USA,1925.0,0,0,0,0,0,0,45600.0,24.0
UNIVERSITY OF MIAMI,BS in Mechanical Engineering,Private,"1320 South Dixie Highway, Coral Gables, FL 33146, Florida",USA,1925.0,1,1,0,0,0,0,45600.0,48.0
UNIVERSITY OF MIAMI,Bachelor of Business Administration,Private,"1320 South Dixie Highway, Coral Gables, FL 33146, Florida",USA,1925.0,1,1,0,0,0,0,45600.0,48.0
UNIVERSITY OF MIAMI,Bachelor of Business Administration in Managemen...,Private,"1320 South Dixie Highway, Coral Gables, FL 33146, Florida",USA,1925.0,1,1,0,0,0,0,45600.0,48.0
UNIVERSITY OF MIAMI,Bachelor of Science in Architectural Engineering,Private,"1320 South Dixie Highway, Coral Gables, FL 33146, Florida",USA,1925.0,1,1,0,0,0,0,45600.0,48.0
AMHERST COLLEGE,Master of Science in Mechanical Engineering,Private,"Amherst, MA 01002, USA, Maine",USA,1863.0,1,1,1,0,0,0,32562.0,12.0
AMHERST COLLEGE,B.A in Education,Private,"Amherst, MA 01002, USA, Maine",USA,1863.0,0,1,0,0,0,0,26682.0,24.0
AMHERST COLLEGE,Bachelor of Science - Nursing,Private,"Amherst, MA 01002, USA, Maine",USA,1863.0,0,1,0,0,0,0,26682.0,36.0
AMHERST COLLEGE,BSc in Computer Science,Private,"Amherst, MA 01002, USA, Maine",USA,1863.0,1,1,0,0,0,0,31822.0,48.0
AMHERST COLLEGE,Bachelors of business administration in Finance,Private,"Amherst, MA 01002, USA, Maine",USA,1863.0,1,1,0,0,0,0,31822.0,48.0
AMHERST COLLEGE,Bachelor of Fine Arts Degree in Studio Art,Private,"Amherst, MA 01002, USA, Maine",USA,1863.0,1,1,0,0,0,0,31822.0,48.0
ACADEMY OF ART UNIVERSITY,Bachelor of Architecture,Private,"180 New Montgomery St, San Francisco, CA 94105, USA, California",USA,1929.0,1,1,1,0,0,0,42876.0,60.0
ACADEMY OF ART UNIVERSITY,Master of Arts in Fine Arts,Private,"180 New Montgomery St, San Francisco, CA 94105, USA, California",USA,1929.0,0,0,0,0,0,0,42876.0,24.0
ACADEMY OF ART UNIVERSITY,MA in Graphic Design and Digital Media,Private,"180 New Montgomery St, San Francisco, CA 94105, USA, California",USA,1929.0,1,1,0,0,0,0,42876.0,24.0
ACADEMY OF ART UNIVERSITY,MA in Industrial Design,Private,"180 New Montgomery St, San Francisco, CA 94105, USA, California",USA,1929.0,1,1,0,0,0,0,42876.0,24.0
ACADEMY OF ART UNIVERSITY,MA in Photography,Private,"180 New Montgomery St, San Francisco, CA 94105, USA, California",USA,1929.0,1,1,1,0,0,0,42876.0,24.0
ACADEMY OF ART UNIVERSITY,Bachelor of Fine Arts in Web Design & New Me...,Private,"180 New Montgomery St, San Francisco, CA 94105, USA, California",USA,1929.0,1,1,0,0,0,0,42876.0,48.0
ACADEMY OF ART UNIVERSITY,Graphic Design - MA,Private,"180 New Montgomery St, San Francisco, CA 94105, USA, California",USA,1929.0,0,0,0,0,0,0,15714.0,42.0
ACADEMY OF CHINESE CULTURE AND HEALTH SCIENCES,M.S. in Traditional Chinese Medicine,Private,"1600 Broadway, Oakland, CA 94612, USA, California",USA,1982.0,1,0,0,0,0,0,12573.0,48.0
BOSTON UNIVERSITY,Master of Science in Mathematical Finance (MSMF),Private,"Boston, MA 02215, USA, Massachusetts",USA,1839.0,0,0,0,0,0,0,52816.0,17.0
BOSTON UNIVERSITY,Master of Science in Electrical and Computer Eng...,Private,"Boston, MA 02215, USA, Massachusetts",USA,1839.0,0,0,0,0,0,0,50980.0,12.0
